Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.004096,2,1,0.0,-0.0,33.5,45.346136,2023-09-27 20:32:03.550222
0.00328,2,1,0.0,-0.0,33.4,38.689659,2023-09-27 20:32:04.551496
0.010504,2,2,0.0,-0.0,33.5,31.43449,2023-09-27 20:32:05.553468
0.018592,2,2,0.0,-0.0,33.4,31.673869,2023-09-27 20:32:06.553988
0.062272,2,2,0.0,-0.0,33.4,31.476116,2023-09-27 20:32:07.554967
0.056048,2,2,0.0,-0.0,33.5,31.579326,2023-09-27 20:32:08.556152
0.01204,2,2,0.0,-0.0,33.9,31.539897,2023-09-27 20:32:09.557266
0.0028,2,2,0.0,-0.0,33.4,31.694316,2023-09-27 20:32:10.559009
0.0028,2,2,0.0,-0.0,33.4,31.68809,2023-09-27 20:32:11.560384
61.53576,2,2,0.0,-57.0,33.6,31.995096,2023-09-27 20:32:12.562024
1428.0862,2,2,0.0,-1319.0,33.5,32.571633,2023-09-27 20:32:13.563390
1584.59096,2,2,0.0,-1464.0,33.4,33.855138,2023-09-27 20:32:14.564242
1636.81864,2,2,0.0,-1512.0,33.4,34.855746,2023-09-27 20:32:15.565672
1644.111008,2,2,0.0,-1519.0,33.6,33.002113,2023-09-27 20:32:16.566534
1623.287448,2,2,0.0,-1500.0,36.9,34.182651,2023-09-27 20:32:17.567812
1394.273024,2,2,0.0,-1288.0,33.5,33.437537,2023-09-27 20:32:18.569011
1406.699952,2,2,0.0,-1300.0,33.4,33.680089,2023-09-27 20:32:19.570521
1546.111328,2,2,0.0,-1428.0,33.4,32.955727,2023-09-27 20:32:20.573500
1594.375416,2,2,0.0,-1473.0,33.4,32.478616,2023-09-27 20:32:21.572420
1655.564512,2,2,0.0,-1529.0,33.4,33.926244,2023-09-27 20:32:22.570510
1084.020768,2,2,0.0,-1001.0,33.5,58.440646,2023-09-27 20:32:23.574093
131.89536,2,2,0.0,-122.0,33.4,44.600533,2023-09-27 20:32:24.575995
1706.518744,2,2,0.0,-1577.0,33.5,33.529943,2023-09-27 20:32:25.577330
1667.688544,2,2,0.0,-1541.0,33.3,32.321878,2023-09-27 20:32:26.577678
1582.906992,2,2,0.0,-1462.0,33.5,32.268044,2023-09-27 20:32:27.579558
1581.438224,2,2,0.0,-1461.0,33.5,33.743994,2023-09-27 20:32:28.580320
1434.067848,2,2,0.0,-1325.0,33.4,34.31467,2023-09-27 20:32:29.581143
1406.861344,2,2,0.0,-1300.0,33.5,38.437951,2023-09-27 20:32:30.581817
1492.026304,2,2,0.0,-1378.0,33.5,38.630822,2023-09-27 20:32:31.583611
1519.54328,2,2,0.0,-1404.0,33.4,34.775667,2023-09-27 20:32:32.584133
1517.597632,2,2,0.0,-1402.0,33.7,35.102022,2023-09-27 20:32:33.585149
1564.87164,2,2,0.0,-1446.0,33.5,37.830714,2023-09-27 20:32:34.586168
1099.471952,2,2,0.0,-1016.0,33.4,53.895126,2023-09-27 20:32:35.587482
156.209728,2,2,0.0,-144.0,33.3,42.27278,2023-09-27 20:32:36.589417
1603.385712,2,2,0.0,-1481.0,33.4,32.86753,2023-09-27 20:32:37.590135
1615.738552,2,2,0.0,-1493.0,33.4,34.092565,2023-09-27 20:32:38.591161
1622.273696,2,2,0.0,-1499.0,33.5,33.115576,2023-09-27 20:32:39.592295
1618.842432,2,2,0.0,-1496.0,33.4,32.285074,2023-09-27 20:32:40.594493
1509.888112,2,2,0.0,-1395.0,33.3,32.484719,2023-09-27 20:32:41.595203
1343.488016,2,2,0.0,-1241.0,33.4,32.668861,2023-09-27 20:32:42.595932
1380.86456,2,2,0.0,-1276.0,33.4,33.517431,2023-09-27 20:32:43.597523
1550.837376,2,2,0.0,-1433.0,33.6,32.469827,2023-09-27 20:32:44.598564
1508.158256,2,2,0.0,-1393.0,33.4,32.97483,2023-09-27 20:32:45.600022
1593.777656,2,2,0.0,-1472.0,33.5,33.044532,2023-09-27 20:32:46.599590
1190.530768,2,2,0.0,-1100.0,33.6,56.797462,2023-09-27 20:32:47.601438
192.967584,2,2,0.0,-178.0,33.4,43.123486,2023-09-27 20:32:48.602942
1574.26608,2,2,0.0,-1454.0,33.3,33.743138,2023-09-27 20:32:49.603918
1617.435168,2,2,0.0,-1494.0,33.7,33.860937,2023-09-27 20:32:50.605074
1556.028864,2,2,0.0,-1438.0,33.4,32.762428,2023-09-27 20:32:51.606128
1541.448112,2,2,0.0,-1424.0,33.4,32.768165,2023-09-27 20:32:52.607459
1602.795296,2,2,0.0,-1481.0,33.4,32.535745,2023-09-27 20:32:53.608608
1417.19008,2,2,0.0,-1309.0,33.5,32.772987,2023-09-27 20:32:54.609130
