Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.010552,4,8,0.0,-0.0,33.5,44.315317,2023-09-27 20:40:49.138836
0.002848,4,8,0.0,-0.0,33.4,38.868186,2023-09-27 20:40:50.139761
0.002368,4,16,0.0,-0.0,33.4,32.119485,2023-09-27 20:40:51.141255
0.031248,4,16,0.0,-0.0,33.4,32.133585,2023-09-27 20:40:52.142373
0.069112,4,16,0.0,-0.0,33.4,32.088907,2023-09-27 20:40:53.143068
0.041248,4,16,0.0,-0.0,33.4,32.053995,2023-09-27 20:40:54.144343
2550.211296,4,16,0.0,-718.0,36.9,64.487445,2023-09-27 20:40:55.140689
9401.603472,4,16,0.0,-2647.0,35.0,132.243497,2023-09-27 20:40:56.142010
7799.270512,4,16,0.0,-2196.0,35.0,121.541864,2023-09-27 20:40:57.144467
9065.39968,4,16,0.0,-2553.0,35.8,124.375353,2023-09-27 20:40:58.143322
8576.663568,4,16,0.0,-2415.0,35.7,127.439859,2023-09-27 20:40:59.144618
8890.434856,4,16,0.0,-2503.0,34.5,126.267377,2023-09-27 20:41:00.145057
9289.911688,4,16,0.0,-2616.0,34.7,132.166776,2023-09-27 20:41:01.146369
8925.847136,4,16,0.0,-2513.0,34.6,128.632239,2023-09-27 20:41:02.146820
9024.473216,4,16,0.0,-2541.0,37.6,132.196927,2023-09-27 20:41:03.148360
8638.32232,4,16,0.0,-2432.0,34.0,127.483744,2023-09-27 20:41:04.150498
9264.505912,4,16,0.0,-2609.0,36.2,129.614658,2023-09-27 20:41:05.151040
8904.894864,4,16,0.0,-2507.0,34.3,130.697236,2023-09-27 20:41:06.151696
9162.263856,4,16,0.0,-2580.0,34.7,131.100983,2023-09-27 20:41:07.153392
9096.672032,4,16,0.0,-2561.0,33.8,133.1636,2023-09-27 20:41:08.154188
8593.067664,4,16,0.0,-2420.0,33.7,141.419254,2023-09-27 20:41:09.160236
5695.658048,4,16,0.0,-1604.0,33.6,77.204454,2023-09-27 20:41:10.160833
933.629056,4,16,0.0,-263.0,33.5,52.495654,2023-09-27 20:41:11.161501
34.624768,4,16,0.0,-10.0,33.4,62.557884,2023-09-27 20:41:12.162271
0.004432,4,16,0.0,-0.0,33.4,44.073068,2023-09-27 20:41:13.163300
0.003856,4,16,0.0,-0.0,33.4,32.243204,2023-09-27 20:41:14.165270
0.002368,4,16,0.0,-0.0,33.4,32.215738,2023-09-27 20:41:15.166340
0.003376,4,16,0.0,-0.0,33.4,32.480385,2023-09-27 20:41:16.167407
0.002848,4,16,0.0,-0.0,33.4,33.635962,2023-09-27 20:41:17.168627
0.001792,4,16,0.0,-0.0,33.5,32.75785,2023-09-27 20:41:18.169343
0.00232,4,16,0.0,-0.0,33.4,45.621099,2023-09-27 20:41:19.169627
0.003376,4,8,0.0,-0.0,33.5,45.444342,2023-09-27 21:14:35.413888
