Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.00288,8,4,0.0,-0.0,33.5,36.764005,2023-09-27 20:43:55.341958
0.001792,8,4,0.0,-0.0,33.5,32.337503,2023-09-27 20:43:56.342299
0.00232,8,8,0.0,-0.0,33.4,32.30076,2023-09-27 20:43:57.343228
0.054192,8,8,0.0,-0.0,33.4,32.355874,2023-09-27 20:43:58.344415
0.060352,8,8,0.0,-0.0,33.5,32.352823,2023-09-27 20:43:59.346178
0.017872,8,8,0.0,-0.0,33.4,33.098487,2023-09-27 20:44:00.348264
6163.934,8,8,0.0,-1736.0,34.2,122.136345,2023-09-27 20:44:01.349797
6628.879904,8,8,0.0,-1867.0,34.6,97.857477,2023-09-27 20:44:02.342843
8539.633376,8,8,0.0,-2405.0,43.1,98.076165,2023-09-27 20:44:03.343201
7439.425792,8,8,0.0,-2095.0,34.0,126.514935,2023-09-27 20:44:04.370431
9011.680112,8,8,0.0,-2537.0,33.5,134.749411,2023-09-27 20:44:05.345728
6317.162096,8,8,0.0,-1779.0,50.4,132.22012,2023-09-27 20:44:06.347333
9462.71112,8,8,0.0,-2664.0,37.1,133.017726,2023-09-27 20:44:07.347286
8792.3388,8,8,0.0,-2476.0,34.0,130.24576,2023-09-27 20:44:08.348963
8695.3524,8,8,0.0,-2448.0,34.1,131.625396,2023-09-27 20:44:09.397437
9313.45368,8,8,0.0,-2622.0,33.4,134.342185,2023-09-27 20:44:10.362336
6744.833136,8,8,0.0,-1899.0,35.0,140.836798,2023-09-27 20:44:11.350855
8282.58768,8,8,0.0,-2332.0,33.9,137.995862,2023-09-27 20:44:12.350868
8530.592112,8,8,0.0,-2402.0,33.9,141.792911,2023-09-27 20:44:13.352048
7056.118784,8,8,0.0,-1987.0,34.0,135.334126,2023-09-27 20:44:14.353504
8090.719616,8,8,0.0,-2278.0,33.9,131.459747,2023-09-27 20:44:15.360269
6805.92824,8,8,0.0,-1916.0,37.0,76.743456,2023-09-27 20:44:16.360487
6867.649552,8,8,0.0,-1934.0,33.3,95.971312,2023-09-27 20:44:17.360833
1105.396904,8,8,0.0,-311.0,33.4,95.041993,2023-09-27 20:44:18.362919
0.003856,8,8,0.0,-0.0,33.4,32.300332,2023-09-27 20:44:19.363497
0.003856,8,8,0.0,-0.0,33.4,32.330484,2023-09-27 20:44:20.364104
0.001488,8,8,0.0,-0.0,33.5,32.392068,2023-09-27 20:44:21.366189
0.0106,8,8,0.0,-0.0,33.4,32.274881,2023-09-27 20:44:22.366376
0.0028,8,8,0.0,-0.0,33.4,32.30021,2023-09-27 20:44:23.367646
0.002752,8,8,0.0,-0.0,33.4,36.647123,2023-09-27 20:44:24.368486
0.005536,8,8,0.0,-0.0,33.4,46.381961,2023-09-27 20:44:25.368984
0.009592,8,4,0.0,-0.0,33.5,35.585785,2023-09-27 21:17:40.615309
0.00232,8,4,0.0,-0.0,33.5,34.98514,2023-09-27 21:17:41.615885
0.002848,8,8,0.0,-0.0,33.5,32.22172,2023-09-27 21:17:42.616526
0.017408,8,8,0.0,-0.0,33.5,32.310037,2023-09-27 21:17:43.618398
0.06868,8,8,0.0,-0.0,33.5,32.319863,2023-09-27 21:17:44.619226
0.052592,8,8,0.0,-0.0,33.5,32.27189,2023-09-27 21:17:45.620501
88.825424,8,8,0.0,-25.0,33.5,32.868507,2023-09-27 21:17:46.622148
1505.10048,8,8,0.0,-424.0,33.8,35.419404,2023-09-27 21:17:47.623846
3881.622024,8,8,0.0,-1093.0,33.4,47.278748,2023-09-27 21:17:48.618862
5701.782912,8,8,0.0,-1605.0,60.3,81.583715,2023-09-27 21:17:49.619184
9779.47864,8,8,0.0,-2754.0,34.3,131.381377,2023-09-27 21:17:50.619780
8906.939248,8,8,0.0,-2508.0,41.2,128.763037,2023-09-27 21:17:51.619995
7316.665384,8,8,0.0,-2060.0,38.2,122.268242,2023-09-27 21:17:52.621235
9474.917936,8,8,0.0,-2668.0,34.5,133.962792,2023-09-27 21:17:53.622298
7660.517744,8,8,0.0,-2157.0,39.0,125.423934,2023-09-27 21:17:54.625484
9459.780048,8,8,0.0,-2664.0,33.6,133.232813,2023-09-27 21:17:55.623694
7948.299688,8,8,0.0,-2238.0,33.3,138.281994,2023-09-27 21:17:56.624633
5859.544592,8,8,0.0,-1650.0,33.3,140.66651,2023-09-27 21:17:57.632229
5064.002928,8,8,0.0,-1426.0,53.5,114.081068,2023-09-27 21:17:58.626361
9804.09568,8,8,0.0,-2761.0,33.3,131.88925,2023-09-27 21:17:59.628887
7004.285736,8,8,0.0,-1972.0,45.1,106.157321,2023-09-27 21:18:00.629255
