Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.00232,16,1,0.0,-0.0,33.4,54.045027,2023-09-27 20:45:58.467968
0.0028,16,1,0.0,-0.0,33.4,35.824859,2023-09-27 20:45:59.468437
0.010024,16,2,0.0,-0.0,33.5,32.292032,2023-09-27 20:46:00.469548
0.014624,16,2,0.0,-0.0,33.4,32.282327,2023-09-27 20:46:01.471146
0.061216,16,2,0.0,-0.0,33.4,32.34324,2023-09-27 20:46:02.471954
0.055072,16,2,0.0,-0.0,33.5,32.308022,2023-09-27 20:46:03.474037
120.655024,16,2,0.0,-64.0,33.3,55.252789,2023-09-27 20:46:04.474303
5484.771328,16,2,0.0,-2910.0,33.7,72.662533,2023-09-27 20:46:05.475025
2759.528024,16,2,0.0,-1464.0,33.4,91.483714,2023-09-27 20:46:06.478616
223.16312,16,2,0.0,-118.0,41.4,85.760828,2023-09-27 20:46:07.476155
9199.569008,16,2,0.0,-4882.0,33.3,111.130758,2023-09-27 20:46:08.472924
6140.963088,16,2,0.0,-3259.0,33.4,130.507661,2023-09-27 20:46:09.481196
1386.849272,16,2,0.0,-736.0,36.5,102.910259,2023-09-27 20:46:10.475146
9164.829584,16,2,0.0,-4863.0,33.2,108.49783,2023-09-27 20:46:11.480151
6118.393808,16,2,0.0,-3247.0,33.4,122.84075,2023-09-27 20:46:12.483605
1455.73064,16,2,0.0,-772.0,37.2,101.401657,2023-09-27 20:46:13.477743
9265.285288,16,2,0.0,-4916.0,33.4,111.006613,2023-09-27 20:46:14.478804
6119.768832,16,2,0.0,-3247.0,33.4,125.56877,2023-09-27 20:46:15.487368
1345.617856,16,2,0.0,-714.0,34.1,93.997929,2023-09-27 20:46:16.484428
9224.150808,16,2,0.0,-4895.0,33.8,109.20669,2023-09-27 20:46:17.481501
5647.166744,16,2,0.0,-2997.0,33.4,115.389903,2023-09-27 20:46:18.489948
1857.834384,16,2,0.0,-986.0,39.5,101.543685,2023-09-27 20:46:19.489008
9259.733488,16,2,0.0,-4914.0,33.6,109.973046,2023-09-27 20:46:20.484653
5681.901736,16,2,0.0,-3015.0,33.3,127.468729,2023-09-27 20:46:21.492078
1787.59076,16,2,0.0,-949.0,34.4,102.515851,2023-09-27 20:46:22.488598
9222.185816,16,2,0.0,-4894.0,33.7,108.695767,2023-09-27 20:46:23.489020
5766.982136,16,2,0.0,-3060.0,33.3,125.638655,2023-09-27 20:46:24.496162
1746.121136,16,2,0.0,-927.0,33.9,88.73488,2023-09-27 20:46:25.496789
9140.48248,16,2,0.0,-4850.0,33.9,101.455002,2023-09-27 20:46:26.494986
5914.279744,16,2,0.0,-3138.0,36.2,116.440986,2023-09-27 20:46:27.499090
1573.449408,16,2,0.0,-835.0,33.4,74.980033,2023-09-27 20:46:28.499226
5366.754144,16,2,0.0,-2848.0,33.5,76.387865,2023-09-27 20:46:29.500149
2876.0456,16,2,0.0,-1526.0,33.5,84.994168,2023-09-27 20:46:30.501400
0.008848,16,2,0.0,-0.0,33.5,44.381844,2023-09-27 20:46:31.503010
0.002848,16,2,0.0,-0.0,33.4,32.62394,2023-09-27 20:46:32.503816
0.00232,16,2,0.0,-0.0,33.5,32.39689,2023-09-27 20:46:33.505209
0.007536,16,2,0.0,-0.0,33.4,32.491555,2023-09-27 20:46:34.505998
