Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.002848,8,16,0.0,-0.0,33.4,46.962404,2023-09-27 20:44:57.402753
0.005728,8,16,0.0,-0.0,33.5,34.135472,2023-09-27 20:44:58.404127
0.003376,16,1,0.0,-0.0,33.5,32.320596,2023-09-27 20:44:59.405437
0.014624,16,1,0.0,-0.0,33.4,32.317788,2023-09-27 20:45:00.406691
0.061408,16,1,0.0,-0.0,33.4,32.338357,2023-09-27 20:45:01.407251
0.056336,16,1,0.0,-0.0,33.4,32.270853,2023-09-27 20:45:02.408923
117.325552,16,1,0.0,-85.0,33.3,35.962737,2023-09-27 20:45:03.410743
5125.973872,16,1,0.0,-3734.0,33.4,73.001706,2023-09-27 20:45:04.411685
3121.501056,16,1,0.0,-2274.0,33.4,82.492403,2023-09-27 20:45:05.412546
120.984416,16,1,0.0,-88.0,33.4,70.444217,2023-09-27 20:45:06.413801
5553.536192,16,1,0.0,-4045.0,33.7,73.691523,2023-09-27 20:45:07.414131
2690.361552,16,1,0.0,-1960.0,33.4,88.893266,2023-09-27 20:45:08.415563
117.339184,16,1,0.0,-85.0,34.0,73.014583,2023-09-27 20:45:09.416501
5504.554352,16,1,0.0,-4010.0,33.6,74.290154,2023-09-27 20:45:10.417152
2743.000448,16,1,0.0,-1998.0,33.4,87.651081,2023-09-27 20:45:11.418689
119.289296,16,1,0.0,-87.0,33.7,68.773872,2023-09-27 20:45:12.420351
5438.153888,16,1,0.0,-3961.0,33.6,74.324029,2023-09-27 20:45:13.420683
2807.4364,16,1,0.0,-2045.0,33.4,81.789951,2023-09-27 20:45:14.420750
121.082848,16,1,0.0,-88.0,34.4,63.006248,2023-09-27 20:45:15.422802
5517.079584,16,1,0.0,-4019.0,33.7,67.758372,2023-09-27 20:45:16.423886
2726.72776,16,1,0.0,-1986.0,33.6,84.16403,2023-09-27 20:45:17.425117
121.377584,16,1,0.0,-88.0,36.1,69.217413,2023-09-27 20:45:18.426270
5508.272672,16,1,0.0,-4012.0,33.4,82.701021,2023-09-27 20:45:19.426737
2735.20816,16,1,0.0,-1992.0,33.5,86.524558,2023-09-27 20:45:20.428598
118.960992,16,1,0.0,-87.0,33.6,68.209115,2023-09-27 20:45:21.429836
5540.428976,16,1,0.0,-4036.0,33.5,69.588323,2023-09-27 20:45:22.430044
2705.471136,16,1,0.0,-1971.0,33.5,88.990617,2023-09-27 20:45:23.431690
118.751744,16,1,0.0,-87.0,34.2,68.673408,2023-09-27 20:45:24.433145
5498.487696,16,1,0.0,-4005.0,33.5,81.163184,2023-09-27 20:45:25.433714
2747.679504,16,1,0.0,-2002.0,33.4,88.488848,2023-09-27 20:45:26.434767
121.265328,16,1,0.0,-88.0,33.4,69.480657,2023-09-27 20:45:27.436885
5638.523312,16,1,0.0,-4107.0,33.5,80.311806,2023-09-27 20:45:28.436404
2605.074816,16,1,0.0,-1898.0,33.5,94.653139,2023-09-27 20:45:29.438376
120.23448,16,1,0.0,-88.0,33.4,73.600581,2023-09-27 20:45:30.439739
5472.887568,16,1,0.0,-3987.0,33.3,79.404948,2023-09-27 20:45:31.440272
2771.754296,16,1,0.0,-2019.0,33.4,103.364603,2023-09-27 20:45:32.441691
121.737008,16,1,0.0,-89.0,33.5,79.537211,2023-09-27 20:45:33.442929
5592.788,16,1,0.0,-4074.0,33.5,81.293249,2023-09-27 20:45:34.443358
2650.363552,16,1,0.0,-1931.0,33.4,93.73444,2023-09-27 20:45:35.444670
120.191416,16,1,0.0,-88.0,33.6,73.496394,2023-09-27 20:45:36.446298
5399.54904,16,1,0.0,-3933.0,33.3,75.092337,2023-09-27 20:45:37.446607
2845.18008,16,1,0.0,-2073.0,33.3,94.880495,2023-09-27 20:45:38.448271
121.637408,16,1,0.0,-89.0,33.5,68.778754,2023-09-27 20:45:39.449636
5639.74668,16,1,0.0,-4108.0,33.4,75.431997,2023-09-27 20:45:40.449796
2603.504064,16,1,0.0,-1897.0,33.4,83.159272,2023-09-27 20:45:41.451466
121.588432,16,1,0.0,-89.0,33.5,63.816121,2023-09-27 20:45:42.451801
5594.584336,16,1,0.0,-4075.0,33.3,68.9961,2023-09-27 20:45:43.452186
2648.707416,16,1,0.0,-1929.0,33.5,77.56694,2023-09-27 20:45:44.454009
122.111264,16,1,0.0,-89.0,34.2,64.96895,2023-09-27 20:45:45.454865
5552.678304,16,1,0.0,-4045.0,33.4,68.185067,2023-09-27 20:45:46.455621
2690.10168,16,1,0.0,-1960.0,33.5,89.744216,2023-09-27 20:45:47.456769
119.70332,16,1,0.0,-87.0,35.2,71.761108,2023-09-27 20:45:48.457689
5506.685008,16,1,0.0,-4011.0,33.6,84.735135,2023-09-27 20:45:49.458168
2738.523344,16,1,0.0,-1995.0,33.4,99.757068,2023-09-27 20:45:50.459410
0.00232,16,1,0.0,-0.0,33.5,46.842349,2023-09-27 20:45:51.455872
0.011608,16,1,0.0,-0.0,33.4,32.345986,2023-09-27 20:45:52.462173
0.00232,16,1,0.0,-0.0,33.4,32.397867,2023-09-27 20:45:53.463283
0.002272,16,1,0.0,-0.0,33.4,32.806617,2023-09-27 20:45:54.464049
0.00232,16,1,0.0,-0.0,33.4,32.685829,2023-09-27 20:45:55.465042
0.0106,16,1,0.0,-0.0,33.4,32.759072,2023-09-27 20:45:56.466275
0.001792,16,1,0.0,-0.0,33.4,48.306334,2023-09-27 20:45:57.464847
0.009336,8,16,0.0,-0.0,33.5,47.084963,2023-09-27 21:18:50.698463
0.00184,8,16,0.0,-0.0,33.5,36.353117,2023-09-27 21:18:51.699258
0.0028,16,1,0.0,-0.0,33.5,32.285684,2023-09-27 21:18:52.700297
0.003328,16,1,0.0,-0.0,33.5,32.315103,2023-09-27 21:18:53.701309
0.068584,16,1,0.0,-0.0,33.5,32.298257,2023-09-27 21:18:54.702359
0.06136,16,1,0.0,-0.0,33.4,32.28074,2023-09-27 21:18:55.703997
0.012432,16,1,0.0,-0.0,33.4,32.326944,2023-09-27 21:18:56.705034
0.006984,16,1,0.0,-0.0,33.5,32.272561,2023-09-27 21:18:57.706113
0.009592,16,1,0.0,-0.0,33.5,32.258341,2023-09-27 21:18:58.707599
0.002848,16,1,0.0,-0.0,34.3,38.176843,2023-09-27 21:18:59.708395
5354.848304,16,1,0.0,-3901.0,34.0,84.127958,2023-09-27 21:19:00.709506
3010.023296,16,1,0.0,-2193.0,33.5,88.216083,2023-09-27 21:19:01.711047
0.009544,16,1,0.0,-0.0,33.8,75.728871,2023-09-27 21:19:02.712155
5353.79576,16,1,0.0,-3900.0,33.5,85.59225,2023-09-27 21:19:03.712398
3011.1224,16,1,0.0,-2193.0,33.3,78.940288,2023-09-27 21:19:04.714403
0.002464,16,1,0.0,-0.0,33.8,72.105467,2023-09-27 21:19:05.715599
5356.06308,16,1,0.0,-3902.0,33.5,75.975331,2023-09-27 21:19:06.716136
3008.812672,16,1,0.0,-2192.0,33.4,83.189972,2023-09-27 21:19:07.717940
0.003424,16,1,0.0,-0.0,33.3,72.613889,2023-09-27 21:19:08.718474
5356.55776,16,1,0.0,-3902.0,33.4,84.085295,2023-09-27 21:19:09.719400
3008.32644,16,1,0.0,-2191.0,33.4,91.290782,2023-09-27 21:19:10.720995
0.001312,16,1,0.0,-0.0,33.5,73.556147,2023-09-27 21:19:11.721983
5354.269152,16,1,0.0,-3900.0,33.5,70.012394,2023-09-27 21:19:12.722601
3010.63,16,1,0.0,-2193.0,33.4,83.070527,2023-09-27 21:19:13.724586
0.001312,16,1,0.0,-0.0,33.4,73.913019,2023-09-27 21:19:14.725265
5348.548464,16,1,0.0,-3896.0,33.4,84.906399,2023-09-27 21:19:15.725340
3016.328512,16,1,0.0,-2197.0,33.4,89.883742,2023-09-27 21:19:16.727817
0.002272,16,1,0.0,-0.0,33.4,73.088192,2023-09-27 21:19:17.728591
5354.619008,16,1,0.0,-3901.0,33.6,82.796724,2023-09-27 21:19:18.729106
3010.266544,16,1,0.0,-2193.0,33.5,81.46726,2023-09-27 21:19:19.731031
0.001312,16,1,0.0,-0.0,33.5,69.938297,2023-09-27 21:19:20.731980
5094.71772,16,1,0.0,-3711.0,33.5,67.449351,2023-09-27 21:19:21.732220
3270.156568,16,1,0.0,-2382.0,33.5,89.785232,2023-09-27 21:19:22.735801
0.00232,16,1,0.0,-0.0,33.5,75.080436,2023-09-27 21:19:23.735193
5355.353952,16,1,0.0,-3901.0,33.4,83.250824,2023-09-27 21:19:24.734995
3009.544096,16,1,0.0,-2192.0,33.5,80.608314,2023-09-27 21:19:25.737436
0.002896,16,1,0.0,-0.0,34.1,69.038581,2023-09-27 21:19:26.738138
5354.873168,16,1,0.0,-3901.0,33.5,78.950054,2023-09-27 21:19:27.738869
2968.931424,16,1,0.0,-2163.0,33.5,86.397789,2023-09-27 21:19:28.741109
41.08152,16,1,0.0,-30.0,34.8,69.258612,2023-09-27 21:19:29.741037
5353.496928,16,1,0.0,-3900.0,35.2,80.0178,2023-09-27 21:19:30.741940
3011.341888,16,1,0.0,-2194.0,33.4,84.198576,2023-09-27 21:19:31.744128
0.003424,16,1,0.0,-0.0,35.7,70.573062,2023-09-27 21:19:32.744210
5354.43304,16,1,0.0,-3900.0,35.8,77.181809,2023-09-27 21:19:33.744897
3010.497264,16,1,0.0,-2193.0,33.5,82.717012,2023-09-27 21:19:34.747613
0.00448,16,1,0.0,-0.0,35.0,71.43219,2023-09-27 21:19:35.748096
5342.890592,16,1,0.0,-3892.0,34.8,81.322668,2023-09-27 21:19:36.748552
3022.000544,16,1,0.0,-2201.0,33.5,86.00332,2023-09-27 21:19:37.750387
0.004384,16,1,0.0,-0.0,34.5,70.04633,2023-09-27 21:19:38.750877
5354.617632,16,1,0.0,-3901.0,33.9,77.049485,2023-09-27 21:19:39.751461
3010.254448,16,1,0.0,-2193.0,33.5,82.015293,2023-09-27 21:19:40.754237
0.004432,16,1,0.0,-0.0,34.3,67.392833,2023-09-27 21:19:41.754570
5323.132008,16,1,0.0,-3878.0,33.5,71.646301,2023-09-27 21:19:42.755127
3041.717272,16,1,0.0,-2216.0,33.8,80.167519,2023-09-27 21:19:43.756077
0.002896,16,1,0.0,-0.0,33.3,73.716609,2023-09-27 21:19:44.756838
5300.191968,16,1,0.0,-3861.0,33.5,87.858234,2023-09-27 21:19:45.757194
3064.718544,16,1,0.0,-2232.0,33.9,96.175718,2023-09-27 21:19:46.759148
0.003376,16,1,0.0,-0.0,33.7,65.775528,2023-09-27 21:19:47.760305
