Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.003808,1,1,0.0,-0.0,33.4,56.17875,2023-09-27 20:21:15.816671
0.00376,1,1,0.0,-0.0,33.5,31.889262,2023-09-27 20:21:16.817541
0.010024,1,2,0.0,-0.0,33.5,31.601543,2023-09-27 20:21:17.818651
0.038096,1,2,0.0,-0.0,33.5,31.747233,2023-09-27 20:21:18.819833
0.06088,1,2,0.0,-0.0,33.5,31.70457,2023-09-27 20:21:19.820648
0.032912,1,2,0.0,-0.0,33.6,31.620768,2023-09-27 20:21:20.822314
0.011032,1,2,0.0,-0.0,33.5,31.625408,2023-09-27 20:21:21.823053
0.0028,1,2,0.0,-0.0,33.6,31.5955,2023-09-27 20:21:22.824289
0.001792,1,2,0.0,-0.0,33.4,31.782999,2023-09-27 20:21:23.826986
399.48144,1,2,0.0,-384.0,33.5,31.907695,2023-09-27 20:21:24.828039
793.381928,1,2,0.0,-763.0,33.5,32.029947,2023-09-27 20:21:25.828528
757.903064,1,2,0.0,-728.0,33.5,32.19407,2023-09-27 20:21:26.830378
702.755896,1,2,0.0,-675.0,33.5,31.919047,2023-09-27 20:21:27.831067
693.3392,1,2,0.0,-666.0,33.4,32.1309,2023-09-27 20:21:28.832418
671.016848,1,2,0.0,-645.0,33.5,31.947428,2023-09-27 20:21:29.833389
689.495336,1,2,0.0,-663.0,33.5,32.164835,2023-09-27 20:21:30.834887
731.69056,1,2,0.0,-703.0,33.5,32.126077,2023-09-27 20:21:31.835673
724.941632,1,2,0.0,-697.0,33.5,33.831457,2023-09-27 20:21:32.836681
776.461408,1,2,0.0,-746.0,33.7,32.579994,2023-09-27 20:21:33.837990
804.373088,1,2,0.0,-773.0,33.4,32.635415,2023-09-27 20:21:34.839514
782.627376,1,2,0.0,-752.0,33.5,32.55082,2023-09-27 20:21:35.839958
770.53736,1,2,0.0,-741.0,33.4,33.117469,2023-09-27 20:21:36.841446
718.014032,1,2,0.0,-690.0,33.5,32.376687,2023-09-27 20:21:37.842421
692.051168,1,2,0.0,-665.0,33.5,34.900118,2023-09-27 20:21:38.843703
683.614928,1,2,0.0,-657.0,33.6,32.463662,2023-09-27 20:21:39.844914
734.325168,1,2,0.0,-706.0,33.5,32.494973,2023-09-27 20:21:40.846045
771.174352,1,2,0.0,-741.0,33.5,32.323221,2023-09-27 20:21:41.846588
806.472624,1,2,0.0,-775.0,33.4,32.201273,2023-09-27 20:21:42.848355
770.910864,1,2,0.0,-741.0,33.8,32.085123,2023-09-27 20:21:43.849880
777.308352,1,2,0.0,-747.0,33.4,32.004618,2023-09-27 20:21:44.850536
746.625248,1,2,0.0,-718.0,33.5,32.120096,2023-09-27 20:21:45.850671
686.521488,1,2,0.0,-660.0,33.4,40.136249,2023-09-27 20:21:46.851446
44.997216,1,2,0.0,-43.0,33.4,55.806192,2023-09-27 20:21:47.854036
408.785264,1,2,0.0,-393.0,33.4,32.816811,2023-09-27 20:21:48.855495
782.06184,1,2,0.0,-752.0,33.4,32.047953,2023-09-27 20:21:49.856114
756.790784,1,2,0.0,-727.0,33.5,31.903604,2023-09-27 20:21:50.857233
720.178752,1,2,0.0,-692.0,33.5,31.811137,2023-09-27 20:21:51.858610
681.939888,1,2,0.0,-655.0,33.4,32.044535,2023-09-27 20:21:52.859797
696.696448,1,2,0.0,-670.0,33.3,31.981486,2023-09-27 20:21:53.860780
734.403856,1,2,0.0,-706.0,33.5,31.949869,2023-09-27 20:21:54.861956
715.171696,1,2,0.0,-687.0,33.4,31.990519,2023-09-27 20:21:55.863150
754.764704,1,2,0.0,-725.0,33.5,31.976846,2023-09-27 20:21:56.864568
808.127056,1,2,0.0,-777.0,33.4,32.014017,2023-09-27 20:21:57.865787
782.723776,1,2,0.0,-752.0,33.5,31.956461,2023-09-27 20:21:58.866889
765.256352,1,2,0.0,-736.0,33.5,32.208902,2023-09-27 20:21:59.867839
721.314512,1,2,0.0,-693.0,33.4,32.121927,2023-09-27 20:22:00.868892
710.160544,1,2,0.0,-683.0,33.4,32.174112,2023-09-27 20:22:01.869736
674.408208,1,2,0.0,-648.0,33.4,32.347268,2023-09-27 20:22:02.870929
709.897952,1,2,0.0,-682.0,33.6,32.477212,2023-09-27 20:22:03.871813
790.527968,1,2,0.0,-760.0,33.4,33.05149,2023-09-27 20:22:04.873674
798.88848,1,2,0.0,-768.0,33.4,32.187906,2023-09-27 20:22:05.874282
