Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.001792,8,1,0.0,-0.0,33.5,49.259578,2023-09-27 20:42:27.248368
0.0028,8,1,0.0,-0.0,33.4,36.283599,2023-09-27 20:42:28.248542
0.003328,8,2,0.0,-0.0,33.5,32.222208,2023-09-27 20:42:29.250132
0.03688,8,2,0.0,-0.0,33.5,32.172891,2023-09-27 20:42:30.251480
0.06088,8,2,0.0,-0.0,33.4,32.186075,2023-09-27 20:42:31.252411
0.03456,8,2,0.0,-0.0,33.5,32.092935,2023-09-27 20:42:32.253940
0.001488,8,2,0.0,-0.0,33.4,32.159708,2023-09-27 20:42:33.254597
0.00328,8,2,0.0,-0.0,33.5,32.123758,2023-09-27 20:42:34.255474
0.00232,8,2,0.0,-0.0,33.4,32.053751,2023-09-27 20:42:35.258224
2591.379936,8,2,0.0,-1888.0,33.5,61.785547,2023-09-27 20:42:36.260770
6191.341104,8,2,0.0,-4510.0,33.7,58.728243,2023-09-27 20:42:37.260502
6258.19592,8,2,0.0,-4559.0,33.3,64.512347,2023-09-27 20:42:38.262656
3941.176928,8,2,0.0,-2871.0,33.6,67.953378,2023-09-27 20:42:39.262742
6331.332944,8,2,0.0,-4612.0,33.3,51.748952,2023-09-27 20:42:40.263666
6106.090752,8,2,0.0,-4448.0,33.4,64.038654,2023-09-27 20:42:41.265653
4082.107792,8,2,0.0,-2974.0,33.4,61.118435,2023-09-27 20:42:42.265689
6356.818368,8,2,0.0,-4631.0,33.4,58.003575,2023-09-27 20:42:43.267243
6244.186576,8,2,0.0,-4549.0,33.3,61.034023,2023-09-27 20:42:44.269317
4124.885064,8,2,0.0,-3005.0,33.3,62.278283,2023-09-27 20:42:45.269324
6345.265344,8,2,0.0,-4622.0,33.7,59.372163,2023-09-27 20:42:46.271010
6229.548976,8,2,0.0,-4538.0,33.3,62.017907,2023-09-27 20:42:47.273164
4458.828928,8,2,0.0,-3248.0,34.2,67.098522,2023-09-27 20:42:48.272726
6092.995584,8,2,0.0,-4438.0,33.5,57.01609,2023-09-27 20:42:49.273523
5858.902512,8,2,0.0,-4268.0,33.5,62.068444,2023-09-27 20:42:50.275247
4490.8692,8,2,0.0,-3271.0,33.3,60.349943,2023-09-27 20:42:51.275859
6253.946928,8,2,0.0,-4556.0,33.4,60.781888,2023-09-27 20:42:52.276633
6214.640688,8,2,0.0,-4527.0,34.9,67.175671,2023-09-27 20:42:53.278625
4342.644896,8,2,0.0,-3163.0,33.8,66.13954,2023-09-27 20:42:54.279232
6370.988096,8,2,0.0,-4641.0,33.7,59.116365,2023-09-27 20:42:55.280460
6320.587872,8,2,0.0,-4604.0,33.3,60.615201,2023-09-27 20:42:56.281672
4047.417984,8,2,0.0,-2948.0,34.7,67.369517,2023-09-27 20:42:57.283054
6402.722032,8,2,0.0,-4664.0,33.4,57.534399,2023-09-27 20:42:58.284073
6179.892,8,2,0.0,-4502.0,33.5,72.198423,2023-09-27 20:42:59.284486
2001.817984,8,2,0.0,-1458.0,33.5,45.11341,2023-09-27 20:43:00.285970
0.002272,8,2,0.0,-0.0,33.4,32.795143,2023-09-27 20:43:01.286859
0.0028,8,2,0.0,-0.0,33.5,32.562295,2023-09-27 20:43:02.287590
0.002848,8,2,0.0,-0.0,33.4,32.759071,2023-09-27 20:43:03.288651
0.009064,8,2,0.0,-0.0,33.4,32.674721,2023-09-27 20:43:04.289905
0.00184,8,2,0.0,-0.0,33.4,32.603188,2023-09-27 20:43:05.290854
0.003376,8,2,0.0,-0.0,33.5,32.434732,2023-09-27 20:43:06.291867
0.001792,8,2,0.0,-0.0,33.4,32.315957,2023-09-27 20:43:07.293196
0.0106,8,2,0.0,-0.0,33.4,32.292581,2023-09-27 20:43:08.293818
0.00232,8,2,0.0,-0.0,33.4,52.093616,2023-09-27 20:43:09.295086
0.003328,8,1,0.0,-0.0,33.6,51.194144,2023-09-27 21:16:12.520530
0.001792,8,1,0.0,-0.0,33.6,46.672305,2023-09-27 21:16:13.522237
0.0106,8,2,0.0,-0.0,33.4,32.28074,2023-09-27 21:16:14.523112
0.006224,8,2,0.0,-0.0,33.4,32.243082,2023-09-27 21:16:15.523798
0.062,8,2,0.0,-0.0,33.4,32.204568,2023-09-27 21:16:16.525102
0.069312,8,2,0.0,-0.0,33.4,32.220743,2023-09-27 21:16:17.527029
0.99332,8,2,0.0,-1.0,33.3,32.30613,2023-09-27 21:16:18.528985
2705.262,8,2,0.0,-1971.0,33.3,40.878375,2023-09-27 21:16:19.530470
2860.723392,8,2,0.0,-2084.0,33.3,36.794156,2023-09-27 21:16:20.530529
2572.12128,8,2,0.0,-1874.0,33.4,51.625417,2023-09-27 21:16:21.532288
5418.51836,8,2,0.0,-3947.0,33.9,61.342006,2023-09-27 21:16:22.533922
5613.629056,8,2,0.0,-4089.0,33.4,61.532863,2023-09-27 21:16:23.533911
5308.717888,8,2,0.0,-3867.0,33.7,67.453562,2023-09-27 21:16:24.535928
5545.149968,8,2,0.0,-4039.0,34.4,62.157007,2023-09-27 21:16:25.537651
5730.605736,8,2,0.0,-4174.0,33.3,62.09414,2023-09-27 21:16:26.537016
5426.783856,8,2,0.0,-3953.0,33.6,68.312936,2023-09-27 21:16:27.539815
5603.981312,8,2,0.0,-4082.0,34.1,59.026338,2023-09-27 21:16:28.540429
5884.60688,8,2,0.0,-4287.0,34.1,61.724329,2023-09-27 21:16:29.539704
5299.59412,8,2,0.0,-3860.0,34.0,74.599601,2023-09-27 21:16:30.541663
5568.847872,8,2,0.0,-4057.0,35.5,60.26541,2023-09-27 21:16:31.543047
5660.871952,8,2,0.0,-4124.0,33.3,63.859944,2023-09-27 21:16:32.543533
5454.857376,8,2,0.0,-3974.0,34.4,68.325448,2023-09-27 21:16:33.545002
5650.731672,8,2,0.0,-4116.0,34.0,57.91782,2023-09-27 21:16:34.546696
5652.5044,8,2,0.0,-4118.0,33.4,55.271526,2023-09-27 21:16:35.546477
5366.44016,8,2,0.0,-3909.0,33.6,65.169694,2023-09-27 21:16:36.548419
5583.858416,8,2,0.0,-4068.0,33.4,56.737404,2023-09-27 21:16:37.549028
5748.802648,8,2,0.0,-4188.0,33.5,60.12747,2023-09-27 21:16:38.549903
5386.42264,8,2,0.0,-3924.0,33.3,63.917866,2023-09-27 21:16:39.551938
5676.98496,8,2,0.0,-4135.0,33.4,65.438309,2023-09-27 21:16:40.553303
5751.640976,8,2,0.0,-4190.0,33.5,58.938326,2023-09-27 21:16:41.553109
5290.96628,8,2,0.0,-3854.0,33.5,57.945714,2023-09-27 21:16:42.554660
3215.520096,8,2,0.0,-2342.0,33.4,37.921228,2023-09-27 21:16:43.555378
2989.183024,8,2,0.0,-2177.0,33.4,49.732905,2023-09-27 21:16:44.555741
2638.460336,8,2,0.0,-1922.0,33.5,56.701515,2023-09-27 21:16:45.557220
231.892208,8,2,0.0,-169.0,33.5,32.601906,2023-09-27 21:16:46.558477
0.00184,8,2,0.0,-0.0,33.6,32.578896,2023-09-27 21:16:47.559303
0.001312,8,2,0.0,-0.0,33.5,32.597573,2023-09-27 21:16:48.557136
0.002368,8,2,0.0,-0.0,33.4,32.571938,2023-09-27 21:16:49.558583
0.001312,8,2,0.0,-0.0,33.4,32.553689,2023-09-27 21:16:50.562224
0.00184,8,2,0.0,-0.0,33.4,32.730507,2023-09-27 21:16:51.563780
0.002896,8,2,0.0,-0.0,33.4,32.648415,2023-09-27 21:16:52.564687
0.001312,8,2,0.0,-0.0,33.4,32.566323,2023-09-27 21:16:53.565202
0.00184,8,2,0.0,-0.0,33.4,34.932528,2023-09-27 21:16:54.566472
0.003328,8,2,0.0,-0.0,33.4,47.726623,2023-09-27 21:16:55.567204
0.003808,8,1,0.0,-0.0,33.5,43.48933,2023-09-27 21:58:07.339696
0.001312,8,1,0.0,-0.0,33.4,32.765907,2023-09-27 21:58:08.341383
0.016872,8,2,0.0,-0.0,33.4,32.162821,2023-09-27 21:58:09.342583
0.060928,8,2,0.0,-0.0,33.3,32.149087,2023-09-27 21:58:10.343581
0.0604,8,2,0.0,-0.0,33.4,32.077676,2023-09-27 21:58:11.344560
6.794048,8,2,0.0,-5.0,34.0,32.112345,2023-09-27 21:58:12.346752
2767.80772,8,2,0.0,-2016.0,33.4,39.750753,2023-09-27 21:58:13.348277
3179.138176,8,2,0.0,-2316.0,33.4,38.894126,2023-09-27 21:58:14.348094
2282.748224,8,2,0.0,-1663.0,33.4,49.887018,2023-09-27 21:58:15.350478
5549.307056,8,2,0.0,-4042.0,33.3,55.441997,2023-09-27 21:58:16.351630
6082.496824,8,2,0.0,-4431.0,33.5,63.585836,2023-09-27 21:58:17.351383
4877.072016,8,2,0.0,-3553.0,33.4,71.686523,2023-09-27 21:58:18.354147
5623.57768,8,2,0.0,-4096.0,33.3,61.631434,2023-09-27 21:58:19.355162
5789.16584,8,2,0.0,-4217.0,33.6,56.945594,2023-09-27 21:58:20.354966
4974.249512,8,2,0.0,-3623.0,33.3,69.107062,2023-09-27 21:58:21.356604
5459.899488,8,2,0.0,-3977.0,34.8,50.339715,2023-09-27 21:58:22.358057
5875.48064,8,2,0.0,-4280.0,33.3,54.850507,2023-09-27 21:58:23.358379
5355.735296,8,2,0.0,-3901.0,33.3,67.297862,2023-09-27 21:58:24.360350
5726.467648,8,2,0.0,-4171.0,33.4,57.896886,2023-09-27 21:58:25.361435
6109.75184,8,2,0.0,-4451.0,33.4,57.26499,2023-09-27 21:58:26.362214
5259.243904,8,2,0.0,-3831.0,33.9,64.95717,2023-09-27 21:58:27.363572
5646.335488,8,2,0.0,-4113.0,33.4,64.805071,2023-09-27 21:58:28.365357
6104.718136,8,2,0.0,-4447.0,34.1,56.079507,2023-09-27 21:58:29.365060
4993.349008,8,2,0.0,-3637.0,33.3,70.334598,2023-09-27 21:58:30.367951
5647.047696,8,2,0.0,-4114.0,34.1,60.883755,2023-09-27 21:58:31.368491
6015.688672,8,2,0.0,-4382.0,34.5,54.756696,2023-09-27 21:58:32.368432
5053.592208,8,2,0.0,-3681.0,33.9,64.165668,2023-09-27 21:58:33.370180
5531.368064,8,2,0.0,-4029.0,34.2,56.923743,2023-09-27 21:58:34.371591
5847.961584,8,2,0.0,-4260.0,33.7,57.900731,2023-09-27 21:58:35.371920
5200.310464,8,2,0.0,-3788.0,33.5,72.183104,2023-09-27 21:58:36.373795
3055.480832,8,2,0.0,-2226.0,33.4,38.230493,2023-09-27 21:58:37.375004
2971.587456,8,2,0.0,-2165.0,33.4,38.620811,2023-09-27 21:58:38.374812
2563.304992,8,2,0.0,-1867.0,33.4,45.709173,2023-09-27 21:58:39.376495
289.373952,8,2,0.0,-211.0,33.5,32.713234,2023-09-27 21:58:40.377552
0.00232,8,2,0.0,-0.0,33.4,31.615276,2023-09-27 21:58:41.378496
0.002848,8,2,0.0,-0.0,33.4,31.801493,2023-09-27 21:58:42.379245
0.004336,8,2,0.0,-0.0,33.4,31.694011,2023-09-27 21:58:43.381092
0.00328,8,2,0.0,-0.0,33.6,31.928141,2023-09-27 21:58:44.382136
0.0028,8,2,0.0,-0.0,33.4,32.062173,2023-09-27 21:58:45.383677
0.002272,8,2,0.0,-0.0,33.4,32.490518,2023-09-27 21:58:46.384259
0.003328,8,2,0.0,-0.0,33.4,32.386208,2023-09-27 21:58:47.385335
0.0028,8,2,0.0,-0.0,33.4,32.417703,2023-09-27 21:58:48.387092
0.000528,8,2,0.0,-0.0,33.4,33.254554,2023-09-27 21:58:49.387859
0.00232,8,2,0.0,-0.0,33.5,32.045267,2023-09-27 21:58:50.388699
0.0028,8,2,0.0,-0.0,33.5,32.009867,2023-09-27 21:58:51.390192
0.002272,8,2,0.0,-0.0,33.5,36.52194,2023-09-27 21:58:52.391214
0.00232,8,2,0.0,-0.0,33.4,48.594663,2023-09-27 21:58:53.392342
0.00144,8,1,0.0,-0.0,33.4,34.51572,2023-09-27 22:32:05.617287
0.002704,8,1,0.0,-0.0,33.4,32.204263,2023-09-27 22:32:06.614348
0.001744,8,2,0.0,-0.0,33.4,32.204081,2023-09-27 22:32:07.619315
0.053408,8,2,0.0,-0.0,33.4,32.057901,2023-09-27 22:32:08.620212
0.059824,8,2,0.0,-0.0,33.4,32.014933,2023-09-27 22:32:09.621106
0.017408,8,2,0.0,-0.0,33.3,37.033901,2023-09-27 22:32:10.623656
2676.768352,8,2,0.0,-1950.0,33.7,38.419091,2023-09-27 22:32:11.624248
2685.25848,8,2,0.0,-1956.0,33.6,41.901932,2023-09-27 22:32:12.624128
2698.824976,8,2,0.0,-1966.0,33.4,62.925925,2023-09-27 22:32:13.626456
5376.7766,8,2,0.0,-3917.0,33.6,57.543676,2023-09-27 22:32:14.628022
5452.580712,8,2,0.0,-3972.0,33.8,56.414773,2023-09-27 22:32:15.627536
5414.166496,8,2,0.0,-3944.0,33.5,56.343178,2023-09-27 22:32:16.629472
5476.912144,8,2,0.0,-3990.0,33.5,60.347624,2023-09-27 22:32:17.631445
5549.605936,8,2,0.0,-4043.0,33.9,58.136631,2023-09-27 22:32:18.630613
5465.032112,8,2,0.0,-3981.0,33.4,55.396831,2023-09-27 22:32:19.632809
5577.891672,8,2,0.0,-4063.0,34.4,59.906402,2023-09-27 22:32:20.634376
5668.977656,8,2,0.0,-4130.0,33.4,67.332408,2023-09-27 22:32:21.634310
5548.16472,8,2,0.0,-4042.0,34.0,63.335226,2023-09-27 22:32:22.636727
5521.991208,8,2,0.0,-4022.0,33.6,58.219516,2023-09-27 22:32:23.637845
5643.968552,8,2,0.0,-4111.0,33.5,52.48302,2023-09-27 22:32:24.637086
5532.817528,8,2,0.0,-4030.0,36.0,53.171495,2023-09-27 22:32:25.639425
5576.768504,8,2,0.0,-4062.0,36.9,53.961959,2023-09-27 22:32:26.641113
5687.259336,8,2,0.0,-4143.0,33.7,58.818453,2023-09-27 22:32:27.641098
5503.081856,8,2,0.0,-4009.0,34.5,59.900603,2023-09-27 22:32:28.644320
5420.307176,8,2,0.0,-3948.0,33.5,60.008758,2023-09-27 22:32:29.644427
5674.224976,8,2,0.0,-4133.0,33.5,60.798062,2023-09-27 22:32:30.644105
5482.879712,8,2,0.0,-3994.0,33.4,61.684962,2023-09-27 22:32:31.646335
5542.299264,8,2,0.0,-4037.0,33.7,54.081587,2023-09-27 22:32:32.647516
5634.105896,8,2,0.0,-4104.0,33.7,55.404033,2023-09-27 22:32:33.645406
5690.949216,8,2,0.0,-4146.0,33.4,47.715393,2023-09-27 22:32:34.649765
3306.670032,8,2,0.0,-2409.0,33.4,37.953943,2023-09-27 22:32:35.650925
2815.524208,8,2,0.0,-2051.0,33.4,39.329978,2023-09-27 22:32:36.650774
2818.472424,8,2,0.0,-2053.0,33.4,39.158164,2023-09-27 22:32:37.652392
396.090048,8,2,0.0,-289.0,33.4,32.505776,2023-09-27 22:32:38.652861
0.000784,8,2,0.0,-0.0,33.4,32.494241,2023-09-27 22:32:39.654077
0.000784,8,2,0.0,-0.0,33.5,32.528664,2023-09-27 22:32:40.655191
0.008536,8,2,0.0,-0.0,33.4,32.533486,2023-09-27 22:32:41.656631
0.000784,8,2,0.0,-0.0,33.4,32.517434,2023-09-27 22:32:42.657329
0.000784,8,2,0.0,-0.0,33.4,32.588173,2023-09-27 22:32:43.658528
