Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.010072,4,1,0.0,-0.0,33.4,47.588319,2023-09-27 20:38:20.974082
0.0028,4,1,0.0,-0.0,33.4,38.184472,2023-09-27 20:38:21.974846
0.005056,4,2,0.0,-0.0,33.4,31.791545,2023-09-27 20:38:22.975991
0.046432,4,2,0.0,-0.0,33.4,31.797709,2023-09-27 20:38:23.977277
0.06868,4,2,0.0,-0.0,33.4,31.647624,2023-09-27 20:38:24.978205
0.02688,4,2,0.0,-0.0,33.4,31.554301,2023-09-27 20:38:25.980037
1108.940144,4,2,0.0,-946.0,33.5,32.560403,2023-09-27 20:38:26.981892
1557.18696,4,2,0.0,-1329.0,33.4,33.669164,2023-09-27 20:38:27.982669
1356.55788,4,2,0.0,-1158.0,33.4,35.384797,2023-09-27 20:38:28.984074
2531.99896,4,2,0.0,-2161.0,33.6,35.041293,2023-09-27 20:38:29.985245
3061.695728,4,2,0.0,-2613.0,33.4,35.760223,2023-09-27 20:38:30.987523
2577.134528,4,2,0.0,-2200.0,33.3,40.19698,2023-09-27 20:38:31.987200
2667.795336,4,2,0.0,-2277.0,33.6,41.126237,2023-09-27 20:38:32.988457
3124.029424,4,2,0.0,-2666.0,33.5,35.233308,2023-09-27 20:38:33.990097
2639.38432,4,2,0.0,-2253.0,33.4,44.709664,2023-09-27 20:38:34.991069
2583.812944,4,2,0.0,-2205.0,33.7,42.699475,2023-09-27 20:38:35.992579
3087.35196,4,2,0.0,-2635.0,33.7,39.375388,2023-09-27 20:38:36.993319
2635.610544,4,2,0.0,-2249.0,34.0,46.516238,2023-09-27 20:38:37.994225
2699.412976,4,2,0.0,-2304.0,33.4,45.400946,2023-09-27 20:38:38.996962
3122.881488,4,2,0.0,-2665.0,33.4,35.931182,2023-09-27 20:38:39.997081
2582.38024,4,2,0.0,-2204.0,33.5,45.052741,2023-09-27 20:38:40.997529
2614.571328,4,2,0.0,-2232.0,33.4,47.125672,2023-09-27 20:38:41.999197
3009.694464,4,2,0.0,-2569.0,33.8,38.066492,2023-09-27 20:38:43.000616
2713.356272,4,2,0.0,-2316.0,33.5,44.680306,2023-09-27 20:38:44.000696
2714.472832,4,2,0.0,-2317.0,33.5,49.535396,2023-09-27 20:38:45.001581
3119.754944,4,2,0.0,-2663.0,33.4,41.897292,2023-09-27 20:38:46.003280
2564.148464,4,2,0.0,-2188.0,33.5,43.997202,2023-09-27 20:38:47.004187
2656.245504,4,2,0.0,-2267.0,33.4,44.660652,2023-09-27 20:38:48.005649
3088.267952,4,2,0.0,-2636.0,33.4,36.813749,2023-09-27 20:38:49.006453
2642.210064,4,2,0.0,-2255.0,33.4,49.410701,2023-09-27 20:38:50.007831
2643.8436,4,2,0.0,-2256.0,33.5,49.339351,2023-09-27 20:38:51.009034
3121.425552,4,2,0.0,-2664.0,34.2,41.582597,2023-09-27 20:38:52.011053
2555.946816,4,2,0.0,-2181.0,33.5,44.960944,2023-09-27 20:38:53.010809
2653.126912,4,2,0.0,-2264.0,33.4,45.050422,2023-09-27 20:38:54.012252
3160.122688,4,2,0.0,-2697.0,33.6,40.910539,2023-09-27 20:38:55.013370
2592.78264,4,2,0.0,-2213.0,33.4,47.428651,2023-09-27 20:38:56.014971
2661.233104,4,2,0.0,-2271.0,33.3,44.698128,2023-09-27 20:38:57.016636
3052.3048,4,2,0.0,-2605.0,33.5,37.248806,2023-09-27 20:38:58.017300
2603.720064,4,2,0.0,-2222.0,33.4,42.925183,2023-09-27 20:38:59.017894
2631.694288,4,2,0.0,-2246.0,33.4,43.640696,2023-09-27 20:39:00.019127
3135.313792,4,2,0.0,-2676.0,33.6,36.552397,2023-09-27 20:39:01.020890
2620.29248,4,2,0.0,-2236.0,33.9,45.28327,2023-09-27 20:39:02.021125
2613.95032,4,2,0.0,-2231.0,33.3,45.534429,2023-09-27 20:39:03.022432
3110.232032,4,2,0.0,-2655.0,33.5,41.99794,2023-09-27 20:39:04.023809
2620.87744,4,2,0.0,-2237.0,33.5,48.795224,2023-09-27 20:39:05.024347
2636.85768,4,2,0.0,-2251.0,33.4,45.53687,2023-09-27 20:39:06.027118
3174.241824,4,2,0.0,-2709.0,33.4,37.51913,2023-09-27 20:39:07.027631
2569.156912,4,2,0.0,-2193.0,33.4,45.554144,2023-09-27 20:39:08.028477
2658.657888,4,2,0.0,-2269.0,33.3,43.286449,2023-09-27 20:39:09.029490
3105.048624,4,2,0.0,-2650.0,33.5,37.608119,2023-09-27 20:39:10.031589
2637.882528,4,2,0.0,-2251.0,33.7,46.196843,2023-09-27 20:39:11.031671
2649.956272,4,2,0.0,-2262.0,33.8,50.506828,2023-09-27 20:39:12.033661
3029.947968,4,2,0.0,-2586.0,33.4,40.738849,2023-09-27 20:39:13.034746
2613.64168,4,2,0.0,-2231.0,33.4,49.031857,2023-09-27 20:39:14.034584
1681.146784,4,2,0.0,-1435.0,33.4,43.904062,2023-09-27 20:39:15.037711
1648.599776,4,2,0.0,-1407.0,33.4,38.27633,2023-09-27 20:39:16.036793
1111.829184,4,2,0.0,-949.0,33.4,46.785952,2023-09-27 20:39:17.038355
86.05744,4,2,0.0,-73.0,33.4,39.566366,2023-09-27 20:39:18.039031
0.00184,4,2,0.0,-0.0,33.4,31.839091,2023-09-27 20:39:19.040468
0.001312,4,2,0.0,-0.0,33.4,31.960673,2023-09-27 20:39:20.041280
0.00184,4,2,0.0,-0.0,33.5,31.920877,2023-09-27 20:39:21.042417
0.001536,4,2,0.0,-0.0,33.4,31.979533,2023-09-27 20:39:22.043631
0.009064,4,2,0.0,-0.0,33.4,32.049783,2023-09-27 20:39:23.044611
0.005104,4,2,0.0,-0.0,33.5,32.117533,2023-09-27 20:39:24.045977
0.002848,4,2,0.0,-0.0,33.4,31.995524,2023-09-27 20:39:25.041639
0.001792,4,2,0.0,-0.0,33.5,31.843058,2023-09-27 20:39:26.047724
0.01156,4,2,0.0,-0.0,33.5,41.266496,2023-09-27 20:39:27.048239
0.0028,4,1,0.0,-0.0,33.6,57.626134,2023-09-27 21:12:13.254714
0.002752,4,1,0.0,-0.0,33.5,37.05209,2023-09-27 21:12:14.255349
0.002272,4,2,0.0,-0.0,33.4,31.995524,2023-09-27 21:12:15.256381
0.060352,4,2,0.0,-0.0,33.4,32.01121,2023-09-27 21:12:16.257262
0.060352,4,2,0.0,-0.0,33.4,31.958781,2023-09-27 21:12:17.258820
0.010176,4,2,0.0,-0.0,33.4,31.954141,2023-09-27 21:12:18.261395
1339.614464,4,2,0.0,-1143.0,33.5,32.657998,2023-09-27 21:12:19.262606
1365.850976,4,2,0.0,-1166.0,33.4,33.269873,2023-09-27 21:12:20.263794
1491.673072,4,2,0.0,-1273.0,33.8,33.747533,2023-09-27 21:12:21.264360
2898.696192,4,2,0.0,-2474.0,33.4,35.470308,2023-09-27 21:12:22.266549
2937.2632,4,2,0.0,-2507.0,33.3,37.873804,2023-09-27 21:12:23.266452
2596.188624,4,2,0.0,-2216.0,34.0,53.065416,2023-09-27 21:12:24.268197
2960.342768,4,2,0.0,-2527.0,33.4,41.271623,2023-09-27 21:12:25.269447
2945.647104,4,2,0.0,-2514.0,33.4,34.847994,2023-09-27 21:12:26.269887
2356.19056,4,2,0.0,-2011.0,33.4,48.315733,2023-09-27 21:12:27.271542
2829.297936,4,2,0.0,-2415.0,33.4,41.130082,2023-09-27 21:12:28.272564
2935.32472,4,2,0.0,-2505.0,33.3,34.89847,2023-09-27 21:12:29.273308
2650.485712,4,2,0.0,-2262.0,33.3,48.458921,2023-09-27 21:12:30.274689
2969.903952,4,2,0.0,-2535.0,33.6,43.642467,2023-09-27 21:12:31.275591
2951.240592,4,2,0.0,-2519.0,33.6,37.056973,2023-09-27 21:12:32.276534
2456.713544,4,2,0.0,-2097.0,33.4,47.364075,2023-09-27 21:12:33.278512
3003.913712,4,2,0.0,-2564.0,33.5,40.824358,2023-09-27 21:12:34.279988
2981.163776,4,2,0.0,-2544.0,33.4,36.006072,2023-09-27 21:12:35.279862
2382.822544,4,2,0.0,-2034.0,33.3,50.9356,2023-09-27 21:12:36.282681
2914.357368,4,2,0.0,-2487.0,33.5,43.215832,2023-09-27 21:12:37.283547
3019.58176,4,2,0.0,-2577.0,33.4,37.545009,2023-09-27 21:12:38.283635
2533.480864,4,2,0.0,-2162.0,33.4,53.800216,2023-09-27 21:12:39.285265
3000.492336,4,2,0.0,-2561.0,33.4,42.293837,2023-09-27 21:12:40.286812
2994.61188,4,2,0.0,-2556.0,33.5,37.233792,2023-09-27 21:12:41.286986
2255.45784,4,2,0.0,-1925.0,33.4,51.612417,2023-09-27 21:12:42.289240
2897.219872,4,2,0.0,-2473.0,33.7,42.212782,2023-09-27 21:12:43.290430
2857.823776,4,2,0.0,-2439.0,33.4,34.812228,2023-09-27 21:12:44.290305
2609.498008,4,2,0.0,-2227.0,33.4,44.425423,2023-09-27 21:12:45.291489
2948.078704,4,2,0.0,-2516.0,33.6,49.775325,2023-09-27 21:12:46.292746
3059.9708,4,2,0.0,-2612.0,33.6,45.952091,2023-09-27 21:12:47.293917
2438.486736,4,2,0.0,-2081.0,33.5,55.954447,2023-09-27 21:12:48.295245
3024.34828,4,2,0.0,-2581.0,33.4,51.672659,2023-09-27 21:12:49.296633
3004.030928,4,2,0.0,-2564.0,33.3,41.601151,2023-09-27 21:12:50.297376
2436.748528,4,2,0.0,-2080.0,33.3,48.009581,2023-09-27 21:12:51.298980
2907.407072,4,2,0.0,-2481.0,33.4,51.273734,2023-09-27 21:12:52.300440
2982.542744,4,2,0.0,-2546.0,33.4,41.803176,2023-09-27 21:12:53.300647
2188.921568,4,2,0.0,-1868.0,33.4,55.084454,2023-09-27 21:12:54.302442
2756.487488,4,2,0.0,-2353.0,33.4,44.929817,2023-09-27 21:12:55.303633
2918.164656,4,2,0.0,-2491.0,33.4,39.136313,2023-09-27 21:12:56.304171
2811.66748,4,2,0.0,-2400.0,33.4,50.087519,2023-09-27 21:12:57.307116
3041.338144,4,2,0.0,-2596.0,33.4,40.901201,2023-09-27 21:12:58.306807
3052.020048,4,2,0.0,-2605.0,33.8,41.64711,2023-09-27 21:12:59.307175
2194.48736,4,2,0.0,-1873.0,33.8,52.548633,2023-09-27 21:13:00.308884
2867.462376,4,2,0.0,-2447.0,33.5,52.335071,2023-09-27 21:13:01.310070
3015.439344,4,2,0.0,-2574.0,33.3,40.621356,2023-09-27 21:13:02.310880
2620.013744,4,2,0.0,-2236.0,33.4,57.49436,2023-09-27 21:13:03.312199
2976.279624,4,2,0.0,-2540.0,33.6,43.592112,2023-09-27 21:13:04.313528
3002.823808,4,2,0.0,-2563.0,33.3,37.989771,2023-09-27 21:13:05.314293
2371.477472,4,2,0.0,-2024.0,33.3,55.17625,2023-09-27 21:13:06.316356
1596.44688,4,2,0.0,-1363.0,34.0,40.275959,2023-09-27 21:13:07.317618
1570.825728,4,2,0.0,-1341.0,33.4,33.065101,2023-09-27 21:13:08.317437
877.788864,4,2,0.0,-749.0,33.4,46.460147,2023-09-27 21:13:09.319321
41.486656,4,2,0.0,-35.0,33.4,35.57309,2023-09-27 21:13:10.319520
0.0028,4,2,0.0,-0.0,33.5,31.778972,2023-09-27 21:13:11.320698
0.004192,4,2,0.0,-0.0,33.5,32.184854,2023-09-27 21:13:12.322139
0.005056,4,2,0.0,-0.0,33.4,32.540322,2023-09-27 21:13:13.323479
0.00232,4,2,0.0,-0.0,33.5,32.528054,2023-09-27 21:13:14.324238
0.001792,4,2,0.0,-0.0,33.5,32.336587,2023-09-27 21:13:15.325436
0.003376,4,2,0.0,-0.0,33.5,32.500589,2023-09-27 21:13:16.326706
0.002896,4,2,0.0,-0.0,33.4,32.496132,2023-09-27 21:13:17.327733
0.012536,4,2,0.0,-0.0,33.4,32.406228,2023-09-27 21:13:18.327775
0.007744,4,2,0.0,-0.0,33.6,53.949081,2023-09-27 21:13:19.330340
0.002848,4,1,0.0,-0.0,33.4,42.425734,2023-09-27 21:46:10.544359
0.00232,4,1,0.0,-0.0,33.4,31.710185,2023-09-27 21:46:11.545342
0.010072,4,2,0.0,-0.0,33.4,31.820658,2023-09-27 21:46:12.546687
0.032496,4,2,0.0,-0.0,33.4,31.789897,2023-09-27 21:46:13.547714
0.06136,4,2,0.0,-0.0,33.4,31.834757,2023-09-27 21:46:14.549242
0.037504,4,2,0.0,-0.0,33.3,32.413675,2023-09-27 21:46:15.551368
1150.231408,4,2,0.0,-982.0,33.3,41.38759,2023-09-27 21:46:16.551838
3338.373328,4,2,0.0,-2849.0,33.4,40.978655,2023-09-27 21:46:17.553480
3319.611696,4,2,0.0,-2833.0,33.4,40.432758,2023-09-27 21:46:18.555215
2900.098016,4,2,0.0,-2475.0,34.0,37.263759,2023-09-27 21:46:19.556486
2700.488512,4,2,0.0,-2305.0,33.3,41.136492,2023-09-27 21:46:20.556229
2771.446384,4,2,0.0,-2365.0,33.4,54.488141,2023-09-27 21:46:21.558703
1644.344672,4,2,0.0,-1403.0,33.3,36.271331,2023-09-27 21:46:22.559866
3200.301152,4,2,0.0,-2731.0,33.4,37.055203,2023-09-27 21:46:23.560347
3196.246368,4,2,0.0,-2728.0,33.4,37.699305,2023-09-27 21:46:24.560681
3197.958768,4,2,0.0,-2729.0,33.4,40.93239,2023-09-27 21:46:25.563309
2709.143408,4,2,0.0,-2312.0,33.4,38.53872,2023-09-27 21:46:26.562792
2735.842048,4,2,0.0,-2335.0,33.4,51.26879,2023-09-27 21:46:27.564811
1678.39808,4,2,0.0,-1432.0,33.4,35.979279,2023-09-27 21:46:28.566803
3318.11576,4,2,0.0,-2832.0,33.7,35.949554,2023-09-27 21:46:29.567902
3236.251248,4,2,0.0,-2762.0,33.3,35.437165,2023-09-27 21:46:30.568891
2951.492688,4,2,0.0,-2519.0,33.4,39.020652,2023-09-27 21:46:31.570353
2810.856288,4,2,0.0,-2399.0,33.7,39.687154,2023-09-27 21:46:32.570116
2734.704064,4,2,0.0,-2334.0,33.4,57.265845,2023-09-27 21:46:33.571919
1664.838368,4,2,0.0,-1421.0,33.3,41.336198,2023-09-27 21:46:34.572505
3246.068336,4,2,0.0,-2770.0,33.3,37.545863,2023-09-27 21:46:35.573797
3248.777392,4,2,0.0,-2773.0,33.3,41.354264,2023-09-27 21:46:36.575163
3103.047952,4,2,0.0,-2648.0,33.4,37.910181,2023-09-27 21:46:37.577068
2733.065856,4,2,0.0,-2333.0,33.5,41.748062,2023-09-27 21:46:38.576413
2780.107712,4,2,0.0,-2373.0,33.4,50.625481,2023-09-27 21:46:39.579017
1701.10512,4,2,0.0,-1452.0,33.4,41.462174,2023-09-27 21:46:40.579667
3345.587072,4,2,0.0,-2855.0,33.5,41.269609,2023-09-27 21:46:41.580808
3286.726688,4,2,0.0,-2805.0,33.4,43.844004,2023-09-27 21:46:42.581987
2848.432816,4,2,0.0,-2431.0,34.4,43.020459,2023-09-27 21:46:43.583059
2788.470304,4,2,0.0,-2380.0,33.3,46.049259,2023-09-27 21:46:44.583471
2726.636928,4,2,0.0,-2327.0,33.4,56.203409,2023-09-27 21:46:45.585935
1652.010736,4,2,0.0,-1410.0,33.5,36.80734,2023-09-27 21:46:46.585874
3311.583008,4,2,0.0,-2826.0,33.4,40.986162,2023-09-27 21:46:47.588117
3224.580288,4,2,0.0,-2752.0,33.5,39.707235,2023-09-27 21:46:48.588307
3066.969232,4,2,0.0,-2618.0,33.3,39.609518,2023-09-27 21:46:49.589543
2726.399264,4,2,0.0,-2327.0,33.4,41.907974,2023-09-27 21:46:50.589699
2765.675968,4,2,0.0,-2360.0,33.3,55.11314,2023-09-27 21:46:51.591813
1665.393824,4,2,0.0,-1421.0,33.3,42.351698,2023-09-27 21:46:52.591588
3317.412336,4,2,0.0,-2831.0,33.4,45.14765,2023-09-27 21:46:53.593018
3247.757632,4,2,0.0,-2772.0,33.4,39.86733,2023-09-27 21:46:54.594385
2986.050928,4,2,0.0,-2549.0,33.5,37.619044,2023-09-27 21:46:55.596164
2779.701344,4,2,0.0,-2372.0,33.7,44.43403,2023-09-27 21:46:56.596113
2736.107288,4,2,0.0,-2335.0,33.4,55.540873,2023-09-27 21:46:57.597934
1658.325952,4,2,0.0,-1415.0,33.4,40.211201,2023-09-27 21:46:58.599057
3320.559408,4,2,0.0,-2834.0,33.3,38.966392,2023-09-27 21:46:59.599781
3266.69816,4,2,0.0,-2788.0,33.4,48.833188,2023-09-27 21:47:00.600842
3016.261784,4,2,0.0,-2574.0,33.5,41.374589,2023-09-27 21:47:01.602699
2725.098288,4,2,0.0,-2326.0,33.4,41.928054,2023-09-27 21:47:02.602409
2740.300128,4,2,0.0,-2339.0,33.4,52.051625,2023-09-27 21:47:03.604355
565.015536,4,2,0.0,-482.0,33.5,32.37925,2023-09-27 21:47:04.605107
0.010504,4,2,0.0,-0.0,33.4,32.393289,2023-09-27 21:47:05.606217
0.0028,4,2,0.0,-0.0,33.4,32.218057,2023-09-27 21:47:06.607173
0.00568,4,2,0.0,-0.0,33.4,31.903727,2023-09-27 21:47:07.607811
0.00328,4,2,0.0,-0.0,33.4,31.926676,2023-09-27 21:47:08.608849
0.01108,4,2,0.0,-0.0,33.5,31.845744,2023-09-27 21:47:09.610213
0.003328,4,2,0.0,-0.0,33.5,31.883036,2023-09-27 21:47:10.611249
0.001312,4,2,0.0,-0.0,33.4,31.93577,2023-09-27 21:47:11.612180
0.00232,4,2,0.0,-0.0,33.5,32.567116,2023-09-27 21:47:12.613936
0.012136,4,2,0.0,-0.0,33.5,32.390115,2023-09-27 21:47:13.615088
0.001792,4,2,0.0,-0.0,33.5,32.37919,2023-09-27 21:47:14.616138
0.004544,4,2,0.0,-0.0,33.4,37.348598,2023-09-27 21:47:15.616639
0.003376,4,2,0.0,-0.0,33.4,42.829419,2023-09-27 21:47:16.616114
0.009976,4,1,0.0,-0.0,33.4,39.471212,2023-09-27 22:27:58.344973
0.001744,4,1,0.0,-0.0,33.5,31.533855,2023-09-27 22:27:59.345872
0.001856,4,2,0.0,-0.0,33.4,31.486187,2023-09-27 22:28:00.347179
0.059344,4,2,0.0,-0.0,33.4,31.582744,2023-09-27 22:28:01.348690
0.059344,4,2,0.0,-0.0,33.4,31.438274,2023-09-27 22:28:02.349869
0.010368,4,2,0.0,-0.0,33.3,32.116556,2023-09-27 22:28:03.352333
1342.749296,4,2,0.0,-1146.0,33.4,32.902809,2023-09-27 22:28:04.353213
1372.305248,4,2,0.0,-1171.0,33.4,32.87223,2023-09-27 22:28:05.354682
1552.517104,4,2,0.0,-1325.0,33.4,34.429478,2023-09-27 22:28:06.355955
2878.926304,4,2,0.0,-2457.0,33.3,36.86459,2023-09-27 22:28:07.356658
2995.064224,4,2,0.0,-2556.0,33.8,41.798172,2023-09-27 22:28:08.356583
2472.786928,4,2,0.0,-2110.0,33.3,50.639946,2023-09-27 22:28:09.358976
2987.969248,4,2,0.0,-2550.0,33.4,36.681791,2023-09-27 22:28:10.360029
3115.401952,4,2,0.0,-2659.0,33.4,39.651754,2023-09-27 22:28:11.360502
2358.243952,4,2,0.0,-2013.0,33.6,45.424505,2023-09-27 22:28:12.362115
2893.823536,4,2,0.0,-2470.0,33.4,36.001495,2023-09-27 22:28:13.363877
2722.73992,4,2,0.0,-2324.0,33.4,40.265339,2023-09-27 22:28:14.363346
2148.127456,4,2,0.0,-1833.0,33.4,45.027595,2023-09-27 22:28:15.366108
2525.657968,4,2,0.0,-2156.0,33.5,33.858983,2023-09-27 22:28:16.366968
2441.230144,4,2,0.0,-2084.0,33.3,34.280613,2023-09-27 22:28:17.368902
2584.622832,4,2,0.0,-2206.0,33.4,37.164516,2023-09-27 22:28:18.368067
2687.795456,4,2,0.0,-2294.0,33.4,56.486489,2023-09-27 22:28:19.369085
1582.102352,4,2,0.0,-1350.0,33.4,64.007466,2023-09-27 22:28:20.370111
1144.458032,4,2,0.0,-977.0,33.5,52.03838,2023-09-27 22:28:21.371958
2711.473984,4,2,0.0,-2314.0,33.4,41.304704,2023-09-27 22:28:22.373335
2848.292256,4,2,0.0,-2431.0,33.3,38.145349,2023-09-27 22:28:23.374769
3071.361888,4,2,0.0,-2621.0,33.3,41.206742,2023-09-27 22:28:24.376078
3144.230016,4,2,0.0,-2684.0,33.8,34.944491,2023-09-27 22:28:25.376827
3205.941168,4,2,0.0,-2736.0,33.4,44.732002,2023-09-27 22:28:26.376606
1727.2728,4,2,0.0,-1474.0,33.4,51.828481,2023-09-27 22:28:27.378774
2729.224576,4,2,0.0,-2329.0,33.4,46.817446,2023-09-27 22:28:28.379540
