Throughput,Parallelism,Concurrency,LossRate,Score,rtt,energy,Time
0.001312,1,2,0.0,-0.0,33.5,45.00312,2023-09-27 20:24:46.051924
0.003376,1,2,0.0,-0.0,33.6,39.743245,2023-09-27 20:24:47.052709
0.01824,1,4,0.0,-0.0,33.5,31.460979,2023-09-27 20:24:48.054174
0.000528,1,4,0.0,-0.0,33.4,31.356426,2023-09-27 20:24:49.055086
0.052544,1,4,0.0,-0.0,33.4,31.376873,2023-09-27 20:24:50.056138
0.06088,1,4,0.0,-0.0,33.4,31.385845,2023-09-27 20:24:51.057847
0.027704,1,4,0.0,-0.0,33.4,31.828471,2023-09-27 20:24:52.059566
963.183064,1,4,0.0,-890.0,33.4,32.493691,2023-09-27 20:24:53.060227
1044.420432,1,4,0.0,-965.0,33.4,32.647927,2023-09-27 20:24:54.061597
1012.160456,1,4,0.0,-935.0,33.5,32.777504,2023-09-27 20:24:55.062522
1354.520152,1,4,0.0,-1251.0,33.5,33.023536,2023-09-27 20:24:56.063830
1517.084776,1,4,0.0,-1402.0,33.4,33.16709,2023-09-27 20:24:57.065191
1488.542936,1,4,0.0,-1375.0,33.4,32.292093,2023-09-27 20:24:58.065699
1468.264368,1,4,0.0,-1356.0,33.4,32.880897,2023-09-27 20:24:59.067421
1478.082664,1,4,0.0,-1366.0,33.4,33.119361,2023-09-27 20:25:00.068352
1466.159136,1,4,0.0,-1355.0,33.6,32.89579,2023-09-27 20:25:01.069143
1538.819328,1,4,0.0,-1422.0,33.4,32.393227,2023-09-27 20:25:02.070697
1487.279056,1,4,0.0,-1374.0,33.4,32.161844,2023-09-27 20:25:03.071856
1444.333752,1,4,0.0,-1334.0,33.4,32.6204,2023-09-27 20:25:04.073184
1452.291888,1,4,0.0,-1342.0,33.3,33.200233,2023-09-27 20:25:05.074383
1452.960672,1,4,0.0,-1342.0,33.4,32.511757,2023-09-27 20:25:06.074610
1465.926704,1,4,0.0,-1354.0,33.4,37.420742,2023-09-27 20:25:07.076460
1530.374504,1,4,0.0,-1414.0,33.4,33.031775,2023-09-27 20:25:08.078067
1540.843696,1,4,0.0,-1424.0,33.4,33.046607,2023-09-27 20:25:09.078823
1561.432992,1,4,0.0,-1443.0,33.5,33.950109,2023-09-27 20:25:10.079987
1475.576272,1,4,0.0,-1363.0,33.4,32.805641,2023-09-27 20:25:11.081377
1494.42592,1,4,0.0,-1381.0,33.3,32.654213,2023-09-27 20:25:12.082007
1446.225904,1,4,0.0,-1336.0,33.4,36.258696,2023-09-27 20:25:13.083286
1506.708864,1,4,0.0,-1392.0,33.4,38.142359,2023-09-27 20:25:14.083696
1266.521952,1,4,0.0,-1170.0,33.5,58.071079,2023-09-27 20:25:15.085495
336.415088,1,4,0.0,-311.0,33.4,45.718755,2023-09-27 20:25:16.086940
1295.495912,1,4,0.0,-1197.0,33.4,33.464087,2023-09-27 20:25:17.087385
1380.44,1,4,0.0,-1275.0,33.3,48.070495,2023-09-27 20:25:18.088760
1012.635896,1,4,0.0,-936.0,33.5,42.008254,2023-09-27 20:25:19.090724
1369.114576,1,4,0.0,-1265.0,33.4,33.663671,2023-09-27 20:25:20.091691
1434.713656,1,4,0.0,-1325.0,33.5,33.700415,2023-09-27 20:25:21.092511
1509.314632,1,4,0.0,-1394.0,33.5,34.131931,2023-09-27 20:25:22.093585
1530.583984,1,4,0.0,-1414.0,33.4,33.25669,2023-09-27 20:25:23.094470
1605.48792,1,4,0.0,-1483.0,33.4,32.922096,2023-09-27 20:25:24.095698
1481.824864,1,4,0.0,-1369.0,33.4,33.40177,2023-09-27 20:25:25.096802
1546.450112,1,4,0.0,-1429.0,33.4,33.093421,2023-09-27 20:25:26.097602
1475.328832,1,4,0.0,-1363.0,33.4,33.130347,2023-09-27 20:25:27.099189
1420.239184,1,4,0.0,-1312.0,33.5,32.398599,2023-09-27 20:25:28.100860
1283.767664,1,4,0.0,-1186.0,33.5,32.935402,2023-09-27 20:25:29.100970
1378.838032,1,4,0.0,-1274.0,33.5,32.542763,2023-09-27 20:25:30.102891
1515.070528,1,4,0.0,-1400.0,33.6,33.827672,2023-09-27 20:25:31.103829
1603.81304,1,4,0.0,-1482.0,33.5,33.502539,2023-09-27 20:25:32.105168
1623.84528,1,4,0.0,-1500.0,33.4,33.514197,2023-09-27 20:25:33.106395
1426.837648,1,4,0.0,-1318.0,33.4,33.04972,2023-09-27 20:25:34.107482
1406.938384,1,4,0.0,-1300.0,33.5,33.278784,2023-09-27 20:25:35.108656
1430.047296,1,4,0.0,-1321.0,33.4,32.871864,2023-09-27 20:25:36.109715
1486.83712,1,4,0.0,-1374.0,33.4,32.879433,2023-09-27 20:25:37.110894
1497.497808,1,4,0.0,-1383.0,33.5,37.529079,2023-09-27 20:25:38.110766
